@relation MyRelation

@attribute convexity numeric
@attribute circularity numeric
@attribute stdDevR numeric
@attribute relativeX numeric
@attribute relativeY numeric
@attribute relativeArea numeric
@attribute bloodStatus {blood,notBlood}

@data
1,0.870247,14.035612,0.225,0.337531,0.000105,blood
1,0.785398,3.531166,0.263333,0.332494,0.000038,blood
1,0.79934,13.489455,0.331667,0.405542,0.00018,blood
1,0.760159,6.195308,0.385,0.40806,0.000134,blood
1,0.785398,14.28231,0.388333,0.680101,0.000067,blood
1,0.829031,13.056265,0.398333,0.425693,0.000159,blood
1,0.782681,7.173554,0.408333,0.312343,0.000075,blood
0.942857,0.41033,13.662357,0.421667,0.657431,0.000167,blood
1,0.698132,10.532687,0.43,0.690176,0.000033,blood
1,0.851704,19.844223,0.455,0.418136,0.000238,blood
1,0.785398,28.211284,0.495,0.438287,0.000038,blood
0.87931,0.47815,29.571352,0.523333,0.513854,0.000535,blood
0.97561,0.859686,17.307944,0.521667,0.43073,0.000481,blood
1,0.361911,17.150388,0.588333,0.516373,0.000075,blood
0.958333,0.534507,11.668027,0.623333,0.2267,0.00041,blood
0.864865,0.321273,18.458166,0.671667,0.18136,0.000585,blood
1,0.259636,4.080441,0.66,0.586902,0.000042,blood
1,0.384685,4.422166,0.678333,0.59194,0.000025,blood
1,0.626894,3.985511,0.008338,0.493976,0.000011,blood
1,0.594858,1.63936,0.010422,0.495829,0.000004,blood
1,0.961712,2.315167,0.019802,0.669138,0.000007,blood
1,0.519272,2.227106,0.045857,0.037071,0.000002,blood
1,0.753982,3.72678,0.049505,0.038925,0.000003,blood
1,0.72698,5.529144,0.1037,0.556997,0.000003,blood
0.931818,0.43489,4.015452,0.110995,0.539388,0.000032,blood
1,0.65717,5.478094,0.111516,0.546803,0.00002,blood
1,0.753982,2.748737,0.112559,0.552363,0.000003,blood
0.928571,0.496885,19.725009,0.138614,0.493049,0.000015,blood
1,0.641141,5.748043,0.142783,0.490269,0.000005,blood
0.915254,0.353779,15.923717,0.147994,0.494903,0.000047,blood
0.954545,0.571199,4.074715,0.199062,0.287303,0.000011,blood
1,0.577027,8.013877,0.198541,0.443003,0.000004,blood
1,0.743572,3.080584,0.201668,0.291937,0.000005,blood
1,0.743572,6.03407,0.205315,0.292864,0.000005,blood
1,0.872665,6.17171,0.210526,0.177943,0.000005,blood
1,0.521787,2.812423,0.215737,0.180723,0.000006,blood
1,0.775702,4.147288,0.218864,0.185357,0.000002,blood
1,0.589049,5.407685,0.221991,0.186284,0.000006,blood
1,0.465421,16.106896,0.225117,0.507878,0.000013,blood
1,0.54235,10.455277,0.228765,0.194625,0.000023,blood
0.9,0.471239,6.354701,0.226159,0.189064,0.000007,blood
1,0.436332,8.840814,0.233455,0.508804,0.000002,blood
0.753247,0.300966,8.277653,0.239187,0.205746,0.000068,blood
0.740741,0.374923,15.416591,0.249088,0.211307,0.000042,blood
1,0.739198,5.868808,0.248046,0.223355,0.000008,blood
1,0.416742,5.312707,0.251694,0.219648,0.000013,blood
1,0.892287,4.708149,0.25482,0.215014,0.000006,blood
1,0.628319,3.429286,0.25951,0.217794,0.000002,blood
1,0.726057,4.829642,0.287129,0.273401,0.000006,blood
1,0.628319,2.481935,0.300156,0.396664,0.000002,blood
0.888889,0.504206,14.329182,0.312663,0.402224,0.000006,blood
1,0.753982,4.946941,0.33976,0.125116,0.000003,blood
1,0.830834,5.889609,0.339239,0.145505,0.000004,blood
0.755102,0.287859,8.575691,0.343408,0.131603,0.000027,blood
1,0.594858,6.362733,0.343929,0.543095,0.000004,blood
1,0.872665,7.529276,0.34445,0.338276,0.000005,blood
0.649351,0.192872,16.827072,0.375195,0.936979,0.000044,blood
1,0.698132,7.562242,0.373111,0.959222,0.000004,blood
0.928571,0.512913,5.562149,0.379364,0.508804,0.000004,blood
1,0.72698,4.430875,0.383012,0.455051,0.000003,blood
0.956522,0.451344,3.393002,0.394997,0.218721,0.000009,blood
1,0.981748,5.351635,0.396561,0.215941,0.000002,blood
1,0.72698,4.51754,0.402293,0.225209,0.000003,blood
0.944444,0.659347,5.007261,0.403856,0.228916,0.000008,blood
1,0.785398,4.484348,0.410109,0.127896,0.000008,blood
1,0.523599,10.161201,0.413757,0.481001,0.000003,blood
1,0.830834,3.741657,0.418968,0.518072,0.000004,blood
1,0.95661,12.226935,0.42001,0.222428,0.000011,blood
1,0.76937,4.212251,0.421053,0.519926,0.000006,blood
0.837838,0.422245,6.558772,0.423658,0.517146,0.000022,blood
0.728814,0.296019,4.623672,0.427306,0.36886,0.00004,blood
1,0.523599,3.681787,0.4247,0.507878,0.000003,blood
1,0.736917,5.938745,0.427306,0.490269,0.000009,blood
1,0.614356,8.804582,0.42939,0.486562,0.000005,blood
0.780488,0.470959,12.821998,0.436686,0.431881,0.00003,blood
1,0.775702,5.276362,0.435122,0.490269,0.000002,blood
1,0.753982,11.372481,0.436165,0.486562,0.000003,blood
0.85,0.376991,11.506773,0.439291,0.370714,0.000023,blood
0.237006,0.022408,18.071081,0.474205,0.507878,0.003183,blood
0.352179,0.066894,17.491063,0.4716,0.358665,0.00185,blood
1,0.641141,4.874423,0.444502,0.507878,0.000005,blood
0.966667,0.628319,10.465086,0.445545,0.517146,0.000022,blood
1,0.698132,0.599479,0.445023,0.39759,0.000004,blood
1,0.72698,5.451081,0.445023,0.485635,0.000003,blood
1,0.743572,6.26099,0.447629,0.477294,0.000005,blood
1,0.623126,5.335937,0.44815,0.951807,0.000003,blood
0.833333,0.523599,4.887626,0.448671,0.52734,0.000003,blood
0.75,0.272618,2.140342,0.452319,0.403151,0.00002,blood
1,0.659347,13.408668,0.451277,0.477294,0.000008,blood
1,0.753982,0,0.450756,0.412419,0.000003,blood
0.705882,0.263611,14.960621,0.454924,0.308619,0.000047,blood
1,0.775702,0.748331,0.45284,0.421687,0.000002,blood
0.769231,0.316018,2.116012,0.453882,0.413346,0.000008,blood
1,0.753982,0.816497,0.453361,0.428174,0.000003,blood
0.823529,0.336987,1.610321,0.455967,0.389249,0.000015,blood
0.8125,0.441786,2.935521,0.456488,0.442076,0.000004,blood
0.90625,0.552233,1.514376,0.459614,0.390176,0.000022,blood
1,0.775702,2.966479,0.459614,0.313253,0.000002,blood
0.9375,0.441786,7.799375,0.460657,0.273401,0.000017,blood
1,0.775702,3.286335,0.460135,0.264133,0.000002,blood
0.9,0.628319,1.356466,0.461178,0.382762,0.000002,blood
1,0.669215,6.297168,0.464825,0.426321,0.000004,blood
0.6875,0.236233,2.940519,0.467431,0.434662,0.000037,blood
1,0.539961,5.693261,0.46691,0.42354,0.000005,blood
1,0.628319,0.894427,0.46691,0.493976,0.000002,blood
0.8,0.390954,10.488088,0.468994,0.542169,0.000003,blood
1,0.830834,1.85405,0.471079,0.42354,0.000004,blood
0.923077,0.594858,3.919104,0.474726,0.55051,0.000004,blood
0.928571,0.705255,0.899954,0.474726,0.398517,0.000005,blood
0.863636,0.441381,14.657096,0.477332,0.533828,0.000008,blood
1,0.570119,9.023022,0.480459,0.536608,0.000012,blood
0.894737,0.556958,11.600108,0.481501,0.543095,0.000008,blood
1,0.775702,3.919184,0.484627,0.559778,0.000002,blood
1,0.775702,5.932959,0.485149,0.609824,0.000002,blood
1,0.892287,6.806859,0.487754,0.577386,0.000006,blood
1,0.753982,5.69844,0.488796,0.596849,0.000003,blood
1,0.520501,7.287115,0.489838,0.610751,0.000003,blood
1,0.591768,7.129548,0.490881,0.381835,0.000008,blood
0.933333,0.614356,5.958534,0.491923,0.062095,0.000005,blood
0.529762,0.082814,10.017808,0.496092,0.617238,0.00009,blood
0.775,0.353429,7.65716,0.494007,0.639481,0.000022,blood
0.878788,0.461575,9.554973,0.494007,0.088044,0.000019,blood
0.661538,0.243892,10.113867,0.496613,0.044486,0.00004,blood
1,0.775702,1.897367,0.494007,0.035218,0.000002,blood
1,0.726057,11.769482,0.49505,0.038925,0.000006,blood
0.92,0.542867,11.608851,0.49505,0.065802,0.000013,blood
1,0.879646,7.208272,0.49505,0.052827,0.000003,blood
1,0.623126,4.384315,0.49505,0.462465,0.000003,blood
1,0.775702,8.61162,0.495571,0.059314,0.000002,blood
1,0.641141,3.1,0.496613,0.305839,0.000005,blood
1,0.76937,4.66071,0.496613,0.079703,0.000006,blood
0.958333,0.610865,8.263749,0.497134,0.322521,0.000014,blood
0.615385,0.146391,10.933409,0.501824,0.461538,0.000061,blood
1,0.775702,8.786353,0.497134,0.085264,0.000002,blood
1,0.753982,3.933475,0.497655,0.536608,0.000003,blood
0.904762,0.484418,8.053025,0.497655,0.541242,0.000008,blood
0.784314,0.270556,8.479191,0.500261,0.617238,0.000027,blood
0.789474,0.382909,8.582126,0.500261,0.31696,0.000005,blood
0.933333,0.446804,2.496873,0.499739,0.594995,0.000004,blood
0.637681,0.285059,8.695953,0.504429,0.040778,0.000052,blood
1,0.641141,3.37046,0.501303,0.556997,0.000005,blood
1,0.775702,5.314132,0.500782,0.053753,0.000002,blood
0.904762,0.512913,10.281981,0.501303,0.325301,0.000009,blood
1,0.550754,8.348836,0.502866,0.052827,0.000029,blood
1,0.628319,3.826225,0.501824,0.068582,0.000002,blood
1,0.775702,4.166533,0.501303,0.516219,0.000002,blood
0.758242,0.336884,6.697906,0.506514,0.609824,0.000107,blood
1,0.539961,2.339033,0.502866,0.062095,0.000005,blood
0.763889,0.276344,11.976653,0.507556,0.313253,0.000055,blood
0.9375,0.736311,3.473071,0.502866,0.518999,0.000007,blood
1,0.519272,2.993326,0.502866,0.55051,0.000002,blood
1,0.781908,6.914935,0.503387,0.559778,0.000007,blood
1,0.775702,3.187475,0.502866,0.267841,0.000002,blood
1,0.36926,11.385255,0.505993,0.306766,0.000015,blood
1,0.775702,4.857983,0.503387,0.509731,0.000002,blood
1,0.72698,5.948761,0.503387,0.652456,0.000003,blood
0.928571,0.384685,9.190877,0.504429,0.300278,0.000012,blood
1,0.775702,6.241795,0.503908,0.564411,0.000002,blood
1,0.610865,5.166612,0.50495,0.591288,0.000003,blood
1,0.382909,7.986559,0.505993,0.457831,0.000005,blood
1,0.753982,3.02306,0.505472,0.063948,0.000003,blood
1,0.753982,4.725816,0.50495,0.07507,0.000003,blood
1,0.577027,3.823256,0.505993,0.487488,0.000004,blood
0.9375,0.490874,6.705222,0.505993,0.630213,0.000005,blood
0.842105,0.382909,5.749596,0.505993,0.291937,0.000005,blood
1,0.577027,4.184038,0.505472,0.55607,0.000004,blood
0.933333,0.614356,18.11807,0.507035,0.02873,0.000005,blood
0.9375,0.441786,5.613036,0.507035,0.050046,0.000004,blood
1,0.594858,10.653638,0.506514,0.278962,0.000004,blood
1,0.775702,7.031358,0.507035,0.492122,0.000002,blood
0.770833,0.338158,7.269257,0.508598,0.55607,0.00003,blood
1,0.775702,8.494704,0.506514,0.564411,0.000002,blood
1,0.705255,7.413412,0.507556,0.300278,0.000005,blood
0.875,0.638136,4.116643,0.507556,0.484708,0.000006,blood
0.847458,0.393489,14.925283,0.510162,0.024096,0.000053,blood
0.716981,0.344468,9.517115,0.511204,0.26228,0.000037,blood
1,0.436332,9.099451,0.508598,0.590361,0.000002,blood
1,0.930842,2.581989,0.507556,0.593142,0.000003,blood
0.913043,0.570119,5.65624,0.509119,0.001854,0.000012,blood
0.826923,0.390375,7.856566,0.512767,0.521779,0.000041,blood
1,0.502655,8.484361,0.508598,0.574606,0.000008,blood
1,0.519272,11.288933,0.508598,0.280816,0.000002,blood
1,0.434823,7.332121,0.510683,0.455051,0.000005,blood
1,0.520501,1.749636,0.510683,0.384615,0.000003,blood
1,0.753982,5.676462,0.510162,0.463392,0.000003,blood
0.8125,0.490874,6.079474,0.510683,0.561631,0.000005,blood
1,0.623126,0.372678,0.511204,0.318814,0.000003,blood
1,0.775702,7.222188,0.511204,0.570899,0.000002,blood
1,0.623126,3.944053,0.511204,0.596849,0.000003,blood
1,0.669215,12.443452,0.511725,0.563485,0.000004,blood
1,0.785398,2.981424,0.512767,0.380908,0.000004,blood
0.78125,0.294524,4.291262,0.51433,0.253012,0.000012,blood
0.643678,0.20587,6.025543,0.517457,0.455978,0.00006,blood
1,0.817929,6.195173,0.513809,0.532901,0.000005,blood
1,0.623126,8.919392,0.513288,0.55329,0.000003,blood
0.925,0.683296,16.318917,0.517978,0.246525,0.000042,blood
1,0.464733,13.99337,0.517457,0.385542,0.000012,blood
1,0.743572,11.688028,0.516415,0.315107,0.000005,blood
0.875,0.441786,6.44636,0.516936,0.569972,0.000004,blood
1,0.72698,3.11022,0.516415,0.55329,0.000003,blood
1,0.775702,5.418487,0.517457,0.322521,0.000002,blood
0.40239,0.067169,19.283881,0.539865,0.352178,0.00065,blood
0.421687,0.081477,9.811335,0.528921,0.523633,0.000194,blood
1,0.628319,6.053098,0.517978,0.270621,0.000002,blood
1,0.523599,3.399346,0.518499,0.253012,0.000003,blood
1,0.753982,5.467073,0.520063,0.549583,0.000003,blood
1,0.698132,4.781148,0.520063,0.349398,0.000004,blood
1,0.72698,3.625308,0.521105,0.645968,0.000003,blood
0.947368,0.452529,5.770769,0.522668,0.321594,0.000006,blood
0.823529,0.39134,7.086764,0.522147,0.548656,0.000004,blood
1,0.591768,12.870664,0.52371,0.26506,0.000008,blood
1,0.628319,1.939072,0.523189,0.253012,0.000002,blood
0.679487,0.320149,11.41385,0.527358,0.256719,0.000075,blood
1,0.623126,5.022173,0.523189,0.334569,0.000003,blood
1,0.534372,12.785349,0.524231,0.205746,0.000015,blood
1,0.775702,3.187475,0.52371,0.640408,0.000002,blood
0.548387,0.147926,9.676272,0.528921,0.335496,0.000087,blood
1,0.614356,3.537287,0.524231,0.543095,0.000005,blood
1,0.523599,3.696846,0.525274,0.663577,0.000003,blood
1,0.775702,3.405877,0.525274,0.428174,0.000002,blood
1,0.589049,8.101783,0.526316,0.223355,0.000006,blood
0.941176,0.565269,7.055989,0.526316,0.641335,0.000006,blood
1,0.334608,6.011563,0.528921,0.34569,0.000009,blood
1,0.775702,3.03315,0.529442,0.31418,0.000002,blood
0.952381,0.541408,4.933351,0.531006,0.246525,0.000009,blood
1,0.581776,11.007068,0.531527,0.025023,0.000007,blood
1,0.589049,5.950607,0.531006,0.499537,0.000006,blood
1,0.72698,4.257047,0.531527,0.493976,0.000003,blood
1,0.502655,10.875734,0.533611,0.250232,0.000012,blood
1,0.765818,7.540113,0.534132,0.504171,0.000011,blood
1,0.753982,4.645787,0.532569,0.570899,0.000003,blood
0.875,0.60132,9.849894,0.534653,0.241891,0.000024,blood
0.842105,0.556958,6.821095,0.534132,0.344764,0.000008,blood
1,0.879646,5.753437,0.533611,0.529194,0.000003,blood
0.75,0.349066,7.199989,0.534132,0.451344,0.000008,blood
0.923077,0.594858,3.427827,0.534653,0.443003,0.000004,blood
0.842105,0.487338,6.661265,0.535175,0.493049,0.000007,blood
1,0.753982,12.378296,0.534653,0.510658,0.000003,blood
1,0.628319,1.496663,0.535175,0.2076,0.000002,blood
1,0.817929,8.031961,0.536217,0.036145,0.000005,blood
1,0.743572,7.771744,0.536217,0.252085,0.000005,blood
1,0.72698,4.831867,0.535696,0.507878,0.000003,blood
1,0.628319,12.655434,0.536217,0.544949,0.000002,blood
0.944444,0.329673,3.926223,0.537259,0.222428,0.000016,blood
0.175162,0.010459,21.137573,0.61803,0.401297,0.00701,blood
1,0.775702,9.068627,0.536738,0.512512,0.000002,blood
0.941176,0.434823,9.724197,0.538301,0.231696,0.000005,blood
1,0.775702,5.344156,0.53778,0.490269,0.000002,blood
0.567347,0.263156,16.686164,0.549766,0.39203,0.000606,blood
0.813953,0.305834,9.974634,0.541949,0.26506,0.000022,blood
1,0.628319,8.979978,0.539865,0.513438,0.000002,blood
0.795455,0.376472,7.446939,0.545076,0.293791,0.000028,blood
1,0.641141,12.751471,0.542991,0.333642,0.000005,blood
1,0.623126,1.885618,0.544554,0.516219,0.000003,blood
1,0.523599,1.105542,0.547681,0.422614,0.000003,blood
1,0.591768,11.969396,0.548202,0.255792,0.000008,blood
0.775862,0.280166,29.821317,0.552371,0.277108,0.000036,blood
1,0.594858,5.599944,0.549766,0.247451,0.000004,blood
1,0.641141,2.165641,0.550808,0.369787,0.000005,blood
1,0.577027,2.708013,0.551329,0.422614,0.000004,blood
0.944444,0.542991,5.129447,0.552371,0.010195,0.000007,blood
1,0.775702,0.894427,0.552371,0.373494,0.000002,blood
0.956522,0.522609,3.745245,0.554977,0.014829,0.000011,blood
0.925926,0.448183,13.084613,0.55654,0.006487,0.000013,blood
1,0.698132,3.072051,0.55654,0.180723,0.000004,blood
0.827586,0.373554,5.706137,0.557582,0.505097,0.000012,blood
1,0.930842,2.494438,0.557061,0.279889,0.000003,blood
1,0.753982,5.153208,0.557582,0.282669,0.000003,blood
1,0.785398,11.732618,0.558624,0.012975,0.000004,blood
0.913043,0.570119,8.983685,0.559145,0.292864,0.000012,blood
0.8,0.425718,9.37224,0.563314,0.073216,0.00008,blood
0.779661,0.267139,11.841547,0.562272,0.283596,0.000036,blood
1,0.775702,0.4,0.560709,0.337349,0.000002,blood
1,0.687223,12.292565,0.561751,0.511585,0.000007,blood
0.617391,0.152982,13.508581,0.568525,0.28823,0.000078,blood
1,0.72698,3.880879,0.563314,0.247451,0.000003,blood
1,0.522761,14.660457,0.565399,0.506951,0.000013,blood
1,0.872665,1.360147,0.564356,0.347544,0.000005,blood
0.775862,0.347406,3.634536,0.566441,0.355885,0.000045,blood
1,0.775702,2.727636,0.565399,0.150139,0.000002,blood
1,0.893609,4.811688,0.566441,0.030584,0.000008,blood
1,0.628319,0.489898,0.56592,0.324374,0.000002,blood
1,0.753982,1.490712,0.56592,0.23911,0.000003,blood
0.654867,0.175175,4.377169,0.569046,0.246525,0.000086,blood
1,0.753982,4.633813,0.566962,0.220575,0.000003,blood
0.916667,0.610865,4.494895,0.567483,0.142725,0.000003,blood
1,0.775702,4.049691,0.568004,0.146432,0.000002,blood
0.567901,0.154183,12.328188,0.576342,0.101019,0.000155,blood
1,0.753982,2.852874,0.569046,0.150139,0.000003,blood
0.5,0.118368,8.608418,0.577905,0.278962,0.000189,blood
1,0.775702,1.496663,0.569567,0.263207,0.000002,blood
1,0.628319,0.748331,0.570089,0.354958,0.000002,blood
0.875,0.355884,7.415798,0.572694,0.224282,0.000014,blood
0.833333,0.523599,1.57233,0.571131,0.413346,0.000003,blood
1,0.785398,0.496904,0.572694,0.401297,0.000004,blood
1,0.753982,2.687419,0.572694,0.461538,0.000003,blood
0.696429,0.292521,5.647957,0.575821,0.203892,0.000035,blood
1,0.753982,0,0.573215,0.388323,0.000003,blood
1,0.698132,1.268611,0.573215,0.416126,0.000004,blood
1,0.775702,3.773592,0.574779,0.240037,0.000002,blood
1,0.753982,0.372678,0.574257,0.350324,0.000003,blood
1,0.623126,1,0.574779,0.384615,0.000003,blood
0.96,0.442336,4.250425,0.574779,0.463392,0.000011,blood
0.689655,0.197569,19.880407,0.580511,0.225209,0.000057,blood
1,0.670206,1.433721,0.575821,0.375348,0.000006,blood
1,0.775702,4.308132,0.576342,0.134384,0.000002,blood
1,0.628319,1.897367,0.576863,0.241891,0.000002,blood
1,0.72698,3.697765,0.576863,0.266914,0.000003,blood
0.556338,0.140845,9.640483,0.585722,0.120482,0.000109,blood
0.866667,0.558505,1.549193,0.577384,0.392956,0.000005,blood
1,0.72698,3.238795,0.577905,0.21316,0.000003,blood
1,0.670206,7.714975,0.577905,0.260426,0.000006,blood
0.75,0.362491,20.94359,0.581032,0.303058,0.000038,blood
1,0.775702,0,0.578426,0.398517,0.000002,blood
1,0.775702,2.856571,0.579468,0.114921,0.000002,blood
1,0.520501,4.831867,0.579468,0.268767,0.000003,blood
1,0.753982,4.058599,0.57999,0.244671,0.000003,blood
0.823529,0.326117,6.371464,0.583116,0.189991,0.000058,blood
1,0.698132,5.956876,0.57999,0.264133,0.000004,blood
0.690141,0.259255,10.546319,0.583637,0.157553,0.00005,blood
1,0.753982,1.5,0.581032,0.391103,0.000003,blood
1,0.775702,8.423776,0.581553,0.465246,0.000002,blood
1,0.390954,1.979487,0.583116,0.13253,0.000003,blood
1,0.775702,4.308132,0.582074,0.436515,0.000002,blood
1,0.775702,1.32665,0.583637,0.197405,0.000002,blood
0.635135,0.213417,9.621211,0.587285,0.470806,0.000045,blood
1,0.743572,1.615549,0.58468,0.372567,0.000005,blood
1,0.879646,3.010187,0.586764,0.177943,0.000003,blood
1,0.589049,5.505048,0.586764,0.133457,0.000006,blood
0.774194,0.313832,12.352673,0.588848,0.232623,0.000046,blood
0.916667,0.610865,1.484615,0.587285,0.381835,0.000003,blood
0.84375,0.454058,6.85347,0.588848,0.274328,0.000018,blood
1,0.72698,1.840586,0.587806,0.180723,0.000003,blood
0.888889,0.482659,7.546708,0.589891,0.460612,0.000014,blood
1,0.785398,5.579946,0.589369,0.151066,0.000004,blood
0.933333,0.614356,5.631963,0.590412,0.134384,0.000005,blood
1,0.775702,2,0.589891,0.15848,0.000002,blood
0.828571,0.482138,16.301233,0.592496,0.301205,0.000023,blood
1,0.628319,1.157584,0.591454,0.380908,0.00001,blood
1,0.641141,5.969925,0.591454,0.153846,0.000005,blood
0.923077,0.594858,1.299038,0.591454,0.392956,0.000004,blood
0.92,0.462442,8.240249,0.591975,0.476367,0.000011,blood
0.941176,0.608752,1.205853,0.592496,0.348471,0.000007,blood
1,0.775702,7.116179,0.593017,0.147359,0.000002,blood
1,0.641141,0,0.593017,0.37164,0.000005,blood
0.866667,0.446804,4.789311,0.593538,0.126969,0.000004,blood
1,0.695716,5.633327,0.594059,0.462465,0.000008,blood
1,0.775702,0,0.594059,0.390176,0.000002,blood
0.95,0.534071,1.515776,0.596144,0.348471,0.000008,blood
1,0.775702,0.489898,0.595102,0.378128,0.000002,blood
1,0.72698,6.963461,0.595102,0.480074,0.000003,blood
1,0.415712,11.611615,0.600834,0.178869,0.000034,blood
1,0.628319,5.176872,0.597186,0.466172,0.000002,blood
0.670886,0.40069,17.848447,0.602397,0.160334,0.000096,blood
1,0.610865,0.989743,0.597707,0.377201,0.000003,blood
0.923077,0.427554,6.835358,0.598228,0.481001,0.000011,blood
1,0.623126,0,0.598749,0.372567,0.000003,blood
1,0.623126,1.374369,0.59927,0.432808,0.000003,blood
0.95,0.565487,5.438773,0.600313,0.467099,0.000009,blood
0.888889,0.504206,3.182794,0.600834,0.478221,0.000006,blood
0.892857,0.304542,11.359646,0.603439,0.481928,0.000009,blood
1,0.879646,0,0.602397,0.358665,0.000003,blood
1,0.753982,5.69844,0.602397,0.468026,0.000003,blood
1,0.775702,10.225458,0.602918,0.485635,0.000002,blood
0.878049,0.642896,13.378386,0.606045,0.18721,0.000041,blood
0.896552,0.493092,13.009003,0.606566,0.480074,0.000016,blood
1,0.753982,0,0.605003,0.365153,0.000003,blood
0.75,0.376991,11.232653,0.60865,0.175162,0.000052,blood
0.866667,0.490244,13.759581,0.609693,0.279889,0.000038,blood
0.846154,0.594858,11.044654,0.606045,0.473587,0.000004,blood
1,0.502655,5.033223,0.606566,0.217794,0.000004,blood
1,0.753982,6.601767,0.607608,0.166821,0.000003,blood
0.928571,0.448799,6.184246,0.608129,0.452271,0.000003,blood
1,0.698132,11.698691,0.609171,0.456905,0.000004,blood
1,0.753982,0.897527,0.610735,0.355885,0.000003,blood
1,0.641141,6.144917,0.612298,0.269694,0.000005,blood
1,0.775702,4.758151,0.612298,0.444856,0.000002,blood
1,0.623126,0.816497,0.612298,0.358665,0.000003,blood
1,0.523599,1.290994,0.61334,0.354958,0.000003,blood
1,0.523599,3.337497,0.613861,0.252085,0.000003,blood
1,0.520501,1.124858,0.614382,0.34569,0.000003,blood
1,0.753982,0.471405,0.615425,0.317887,0.000003,blood
1,0.628319,2.785678,0.615946,0.445783,0.000002,blood
1,0.594858,5.361903,0.616467,0.461538,0.000004,blood
1,0.519272,11.135529,0.616467,0.451344,0.000002,blood
1,0.610865,1.665986,0.619072,0.326228,0.000003,blood
1,0.775702,5.035871,0.61803,0.428174,0.000002,blood
1,0.775702,9.350936,0.620636,0.44949,0.000002,blood
0.894737,0.556958,8.506431,0.622199,0.240037,0.000008,blood
0.714286,0.243792,19.510834,0.626889,0.242817,0.000037,blood
1,0.753982,4.597705,0.62272,0.433735,0.000003,blood
1,0.785398,1.133115,0.624283,0.330862,0.000004,blood
1,0.775702,1.83303,0.623762,0.430028,0.000002,blood
0.967742,0.745352,5.350733,0.628973,0.308619,0.000027,blood
0.763889,0.33937,13.106479,0.634184,0.265987,0.000068,blood
1,0.654498,12.269022,0.631058,0.263207,0.000014,blood
1,0.785398,0.496904,0.631058,0.334569,0.000004,blood
1,0.76937,22.558566,0.6321,0.219648,0.000006,blood
1,0.522148,19.405154,0.633142,0.606117,0.000007,blood
1,0.879646,8.417668,0.634184,0.419833,0.000003,blood
0.916667,0.479966,7.568967,0.636269,0.251158,0.000011,blood
1,0.652234,4.388875,0.635748,0.282669,0.000007,blood
0.954545,0.467344,8.130115,0.63679,0.341983,0.000009,blood
1,0.726057,7.948056,0.638874,0.299351,0.000006,blood
1,0.753982,4.193249,0.639396,0.434662,0.000003,blood
1,0.628319,3.521363,0.639917,0.320667,0.000002,blood
1,0.594858,13.369158,0.640959,0.428174,0.000004,blood
0.620915,0.173929,7.058757,0.646691,0.299351,0.000156,blood
1,0.698132,3.937004,0.64148,0.18165,0.000004,blood
1,0.753982,5.537749,0.642001,0.201112,0.000003,blood
1,0.76937,7.768794,0.644607,0.198332,0.000006,blood
1,0.961712,3.991101,0.645128,0.206673,0.000007,blood
1,0.614356,8.67408,0.647733,0.208526,0.000005,blood
0.774648,0.33404,7.500442,0.651381,0.183503,0.000065,blood
1,0.72698,10.319389,0.649297,0.402224,0.000003,blood
0.846154,0.520501,7.49966,0.652423,0.407785,0.000003,blood
0.50237,0.124758,12.834931,0.659719,0.227989,0.000213,blood
1,0.487338,1.673625,0.653465,0.322521,0.000007,blood
0.933333,0.502655,7.051836,0.656071,0.400371,0.000004,blood
1,0.478305,3.867645,0.658155,0.271548,0.000005,blood
1,0.892287,7.146775,0.657634,0.405005,0.000006,blood
1,0.72698,4.836089,0.657634,0.2076,0.000003,blood
1,0.698132,3.708099,0.658155,0.227989,0.000004,blood
1,0.72698,5.872801,0.657113,0.762743,0.000003,blood
1,0.669215,10.219806,0.658676,0.542169,0.000004,blood
0.807692,0.371786,2.675818,0.659719,0.263207,0.00001,blood
1,0.446804,14.437365,0.660761,0.497683,0.000004,blood
1,0.623126,2.793842,0.660761,0.194625,0.000003,blood
0.9,0.439823,8.648758,0.661803,0.204819,0.000007,blood
1,0.669215,5.374838,0.663366,0.200185,0.000004,blood
0.893939,0.499078,9.614032,0.668056,0.256719,0.000083,blood
0.944444,0.387851,14.886235,0.667014,0.338276,0.000005,blood
1,0.623126,14.407753,0.668056,0.521779,0.000003,blood
1,0.785398,7.946969,0.670141,0.518072,0.000017,blood
1,0.628319,6.852737,0.669098,0.591288,0.000002,blood
1,0.785398,4.255511,0.670141,0.217794,0.000008,blood
1,0.753982,13.022417,0.670662,0.593142,0.000003,blood
1,0.785398,5.120764,0.671704,0.331789,0.000004,blood
1,0.72698,2.664965,0.671704,0.223355,0.000003,blood
1,0.446143,1.490712,0.672746,0.229842,0.000003,blood
0.75,0.415388,16.136388,0.677436,0.267841,0.000057,blood
1,0.519272,10.170546,0.67431,0.335496,0.000002,blood
1,0.478305,29.232044,0.676394,0.046339,0.000005,blood
1,0.753982,2.494438,0.676915,0.334569,0.000003,blood
1,0.594858,9.102713,0.677957,0.324374,0.000004,blood
0.833333,0.471951,17.474766,0.687858,0.439296,0.000128,blood
1,0.830834,9.404121,0.684732,0.211307,0.000004,blood
0.933333,0.404916,5.456127,0.687337,0.315107,0.000014,blood
0.916667,0.458149,7.91021,0.686295,0.195551,0.00001,blood
