@relation MyRelation

@attribute convexity numeric
@attribute circularity numeric
@attribute stdDevR numeric
@attribute relativeX numeric
@attribute relativeY numeric
@attribute relativeArea numeric
@attribute bloodStatus {blood,notBlood}

@data
1,0.95661,31.615458,0.336617,0.264668,0.000047,notBlood
0.927273,0.751905,30.873108,0.344828,0.375489,0.000386,notBlood
0.939024,0.616731,30.134875,0.357964,0.611473,0.000704,notBlood
1,0.753982,17.799032,0.334975,0.766623,0.000013,notBlood
1,0.961712,25.54334,0.334975,0.799218,0.000032,notBlood
1,1,28.157603,0.336617,0.89309,0.000068,notBlood
1,1,25.821046,0.341544,0.907432,0.000267,notBlood
1,1,30.679377,0.336617,0.977836,0.000083,notBlood
1,1,25.737485,0.344828,0.09648,0.000352,notBlood
1,1,28.94309,0.344828,0.555411,0.000356,notBlood
1,0.916298,25.815234,0.339901,0.996089,0.00009,notBlood
0.928571,0.512913,26.705571,0.338259,0.015645,0.000017,notBlood
1,1,28.469118,0.344828,0.34811,0.000231,notBlood
1,0.981748,30.542552,0.339901,0.541069,0.000043,notBlood
1,0.883573,17.94582,0.338259,0.658409,0.000038,notBlood
1,1,27.025885,0.349754,0.685789,0.000476,notBlood
1,1,25.928541,0.339901,0.718383,0.000047,notBlood
0.969697,0.871222,27.73906,0.349754,0.739244,0.000645,notBlood
1,1,25.053543,0.339901,0.831812,0.000053,notBlood
0.744898,0.455341,25.615917,0.356322,0.848761,0.000743,notBlood
1,0.961712,27.202124,0.338259,0.920469,0.000032,notBlood
1,1,30.741772,0.34647,0.135593,0.000199,notBlood
0.923077,0.594858,16.263456,0.339901,0.172099,0.000017,notBlood
1,1,31.186809,0.34647,0.235984,0.000239,notBlood
1,1,33.761083,0.343186,0.415906,0.000092,notBlood
1,0.966644,19.9698,0.339901,0.816167,0.000028,notBlood
1,1,25.671558,0.349754,0.936115,0.000359,notBlood
1,1,29.721094,0.344828,0.026076,0.000092,notBlood
1,1,28.246611,0.343186,0.212516,0.000058,notBlood
1,1,27.959722,0.348112,0.275098,0.000318,notBlood
1,0.852842,31.571034,0.351396,0.426336,0.000209,notBlood
1,0.949459,21.149983,0.343186,0.503259,0.000036,notBlood
1,1,31.540548,0.348112,0.573664,0.00025,notBlood
1,0.669215,20.704267,0.341544,0.598435,0.000019,notBlood
1,0.893609,27.782568,0.341544,0.650587,0.000034,notBlood
1,1,30.186473,0.344828,0.764016,0.000122,notBlood
1,1,29.208953,0.344828,0.869622,0.00012,notBlood
1,1,24.217471,0.344828,0.88266,0.000154,notBlood
1,0.872665,23.436083,0.343186,0.509778,0.000021,notBlood
1,0.997331,34.570413,0.344828,0.517601,0.000075,notBlood
1,1,29.078454,0.34647,0.667536,0.000124,notBlood
1,1,28.777314,0.349754,0.805737,0.000222,notBlood
1,0.785398,22.14152,0.343186,0.82399,0.000019,notBlood
1,0.949459,26.30313,0.344828,0.857888,0.000036,notBlood
1,0.960652,28.842739,0.34647,0.985658,0.000079,notBlood
1,0.785398,25.160656,0.344828,0.110821,0.000034,notBlood
0.948276,0.579009,29.634295,0.351396,0.162973,0.000331,notBlood
1,1,26.409092,0.353038,0.64146,0.00028,notBlood
0.916667,0.610865,8.206518,0.344828,0.26206,0.000015,notBlood
0.914894,0.603004,25.533226,0.351396,0.295958,0.000226,notBlood
1,1,34.691224,0.35468,0.33116,0.000303,notBlood
1,0.628319,16.951696,0.344828,0.361147,0.000011,notBlood
1,1,28.222951,0.353038,0.955671,0.000271,notBlood
1,0.872665,18.580904,0.348112,0.125163,0.000021,notBlood
1,0.623126,10.094003,0.34647,0.436767,0.000013,notBlood
1,1,15.779734,0.348112,0.466754,0.000017,notBlood
1,0.872665,15.833193,0.348112,0.526728,0.000021,notBlood
0.881356,0.689508,30.228609,0.357964,0.528031,0.000408,notBlood
1,1,26.842313,0.356322,0.591917,0.000376,notBlood
1,0.986616,29.286719,0.349754,0.625815,0.000081,notBlood
1,1,22.120253,0.349754,0.894394,0.000053,notBlood
1,1,23.520204,0.351396,0.920469,0.000075,notBlood
1,1,24.809034,0.35468,0.973924,0.000237,notBlood
1,1,33.949836,0.35468,0.014342,0.000164,notBlood
1,0.830834,17.283934,0.349754,0.118644,0.000017,notBlood
1,0.670206,21.478025,0.349754,0.194263,0.000026,notBlood
0.819672,0.479555,31.588084,0.361248,0.204694,0.000303,notBlood
1,1,28.214082,0.356322,0.217731,0.000179,notBlood
1,1,28.835196,0.35468,0.25163,0.000126,notBlood
1,1,26.351281,0.351396,0.655802,0.000085,notBlood
1,1,25.563637,0.35468,0.71708,0.000196,notBlood
1,1,26.503252,0.353038,0.77575,0.000143,notBlood
1,1,17.844887,0.349754,0.818774,0.000021,notBlood
1,1,26.850517,0.357964,0.388527,0.000188,notBlood
1,0.93266,17.47194,0.353038,0.409387,0.000041,notBlood
1,1,26.532749,0.356322,0.440678,0.000126,notBlood
1,1,28.235264,0.356322,0.829205,0.000228,notBlood
0.9375,0.625864,26.091313,0.357964,0.263364,0.000109,notBlood
1,1,27.84265,0.357964,0.361147,0.00016,notBlood
1,1,26.708108,0.357964,0.471969,0.000175,notBlood
0.947368,0.661388,28.716435,0.357964,0.993481,0.000162,notBlood
1,0.670206,18.732585,0.35468,0.002608,0.000026,notBlood
1,1,26.062099,0.36289,0.076923,0.000359,notBlood
0.69,0.375734,29.721367,0.372742,0.127771,0.000638,notBlood
1,0.93266,24.094689,0.356322,0.146023,0.000041,notBlood
1,1,29.487382,0.359606,0.702738,0.000134,notBlood
1,1,23.582988,0.361248,0.757497,0.000203,notBlood
1,1,21.942662,0.359606,0.874837,0.000107,notBlood
1,1,28.149588,0.361248,0.028683,0.000175,notBlood
1,0.942478,21.049043,0.357964,0.153846,0.000064,notBlood
1,0.869645,24.421865,0.356322,0.401565,0.000043,notBlood
1,1,16.640213,0.359606,0.902216,0.00012,notBlood
1,1,14.962195,0.357964,0.911343,0.000038,notBlood
1,0.66268,26.012402,0.361248,0.110821,0.000115,notBlood
0.777778,0.47492,27.884413,0.367816,0.179922,0.00032,notBlood
1,0.897598,29.48469,0.359606,0.229465,0.00003,notBlood
1,1,26.307833,0.36289,0.415906,0.000111,notBlood
1,0.762774,30.58004,0.374384,0.66884,0.000378,notBlood
1,1,18.339519,0.357964,0.816167,0.000041,notBlood
1,1,26.67755,0.36289,0.887875,0.000166,notBlood
1,1,32.342826,0.364532,0.546284,0.000184,notBlood
0.879121,0.467388,30.331654,0.372742,0.57236,0.000657,notBlood
1,0.76937,16.365614,0.361248,0.089961,0.000026,notBlood
1,1,28.615395,0.367816,0.238592,0.000245,notBlood
0.96875,0.859029,31.616245,0.366174,0.346806,0.000149,notBlood
1,1,27.831301,0.364532,0.628422,0.000139,notBlood
1,1,22.347477,0.36289,0.659713,0.000051,notBlood
1,1,21.198004,0.364532,0.099087,0.00007,notBlood
1,1,27.203016,0.3711,0.279009,0.00025,notBlood
1,0.993802,29.6564,0.366174,0.375489,0.000162,notBlood
1,0.853272,22.125487,0.364532,0.650587,0.000047,notBlood
1,1,23.542549,0.366174,0.799218,0.000107,notBlood
1,1,27.904694,0.369458,0.921773,0.000263,notBlood
1,1,28.68745,0.369458,0.005215,0.000164,notBlood
1,0.872665,19.068561,0.364532,0.198175,0.000021,notBlood
1,0.892057,25.706942,0.366174,0.256845,0.000049,notBlood
1,1,31.147987,0.369458,0.293351,0.000126,notBlood
1,1,31.169256,0.367816,0.482399,0.00007,notBlood
1,0.966644,24.169764,0.364532,0.53455,0.000028,notBlood
1,0.930842,29.608528,0.364532,0.769231,0.000051,notBlood
1,1,25.535135,0.372742,0.782269,0.000367,notBlood
1,0.966644,20.51814,0.364532,0.809648,0.000028,notBlood
1,1,29.716351,0.3711,0.147327,0.000158,notBlood
1,1,28.09354,0.369458,0.160365,0.000105,notBlood
1,1,23.794695,0.366174,0.19296,0.000017,notBlood
1,0.673975,26.481086,0.374384,0.226858,0.000132,notBlood
0.947368,0.645917,30.161171,0.374384,0.397653,0.000356,notBlood
0.958333,0.64965,28.816613,0.385878,0.428944,0.000572,notBlood
1,1,32.632544,0.3711,0.448501,0.000175,notBlood
0.796117,0.444188,29.288799,0.390805,0.48631,0.0008,notBlood
1,0.883573,21.192824,0.367816,0.692308,0.000038,notBlood
1,1,28.609559,0.369458,0.726206,0.000088,notBlood
0.779817,0.504516,25.678789,0.387521,0.946545,0.001018,notBlood
0.822785,0.525528,27.978696,0.380952,0.981747,0.000557,notBlood
0.933333,0.670206,22.769985,0.367816,0.018253,0.000026,notBlood
1,1,30.410534,0.372742,0.041721,0.000181,notBlood
0.765957,0.492074,31.051283,0.385878,0.462842,0.000739,notBlood
1,0.968836,24.18012,0.3711,0.683181,0.000073,notBlood
1,1,22.020679,0.374384,0.820078,0.000228,notBlood
1,0.966644,18.151564,0.367816,0.910039,0.000028,notBlood
1,1,22.186878,0.374384,0.964798,0.000284,notBlood
0.840426,0.409587,28.648855,0.389163,0.09648,0.000615,notBlood
1,1,24.433223,0.3711,0.219035,0.000053,notBlood
1,0.872665,28.730472,0.369458,0.511082,0.000021,notBlood
1,1,31.981429,0.377668,0.64146,0.000263,notBlood
1,1,29.914985,0.374384,0.714472,0.000141,notBlood
1,0.855178,30.584267,0.3711,0.868318,0.000077,notBlood
1,0.872665,15.164432,0.369458,0.878748,0.000021,notBlood
1,1,32.848408,0.377668,0.333768,0.000237,notBlood
1,1,25.119428,0.376026,0.745763,0.000205,notBlood
1,0.893609,18.563973,0.3711,0.831812,0.000034,notBlood
1,1,21.350015,0.372742,0.898305,0.000045,notBlood
1,1,32.182204,0.374384,0.195567,0.000098,notBlood
1,0.993769,30.87623,0.376026,0.263364,0.000132,notBlood
0.970149,0.786623,27.787317,0.382594,0.363755,0.0006,notBlood
1,0.785398,20.844289,0.372742,0.654498,0.000034,notBlood
1,1,31.818376,0.376026,0.701434,0.00013,notBlood
1,0.897598,21.756655,0.372742,0.735332,0.00003,notBlood
1,1,32.942383,0.376026,0.25163,0.000077,notBlood
1,1,27.768559,0.37931,0.41721,0.000117,notBlood
1,1,31.007938,0.37931,0.533246,0.00019,notBlood
1,0.969627,18.32812,0.376026,0.80704,0.000053,notBlood
1,0.965097,25.745069,0.377668,0.85528,0.000102,notBlood
0.425316,0.1192,27.016907,0.425287,0.026076,0.003159,notBlood
1,1,30.746435,0.387521,0.51369,0.000499,notBlood
1,0.981748,29.029793,0.37931,0.760104,0.000096,notBlood
1,0.959931,21.744193,0.376026,0.769231,0.000023,notBlood
1,1,30.480553,0.384236,0.886571,0.000292,notBlood
1,0.775702,13.078226,0.374384,0.911343,0.000011,notBlood
0.470914,0.12844,27.249878,0.438424,0.076923,0.002843,notBlood
0.934426,0.72271,30.060907,0.395731,0.169492,0.000457,notBlood
1,1,17.192178,0.37931,0.186441,0.000038,notBlood
1,0.930842,15.574195,0.376026,0.542373,0.000013,notBlood
1,0.982556,29.412039,0.382594,0.550196,0.000122,notBlood
1,0.997331,27.807648,0.380952,0.627119,0.000075,notBlood
1,0.883573,23.499409,0.37931,0.997392,0.000038,notBlood
0.944444,0.64965,26.077527,0.385878,0.054759,0.000143,notBlood
0.898305,0.610088,26.435193,0.394089,0.219035,0.000361,notBlood
1,1,31.31468,0.385878,0.082138,0.000224,notBlood
0.678571,0.333594,27.159573,0.397373,0.14472,0.000711,notBlood
1,1,26.494882,0.394089,0.292047,0.000721,notBlood
0.602679,0.220392,26.715052,0.400657,0.693611,0.001878,notBlood
1,0.961712,21.889622,0.380952,0.830508,0.000032,notBlood
1,0.981748,27.359825,0.382594,0.865711,0.000043,notBlood
1,0.872665,23.397436,0.380952,0.873533,0.000021,notBlood
1,1,26.714479,0.385878,0.904824,0.000222,notBlood
1,0.641141,19.182283,0.382594,0.20339,0.000021,notBlood
1,1,33.424778,0.385878,0.242503,0.000092,notBlood
1,0.753982,13.557491,0.382594,0.736636,0.000013,notBlood
1,1,28.309941,0.389163,0.797914,0.000252,notBlood
1,1,25.93146,0.387521,0.84485,0.000156,notBlood
1,1,31.379556,0.387521,0.441982,0.000122,notBlood
1,0.934689,15.507067,0.384236,0.57236,0.000019,notBlood
1,0.940341,29.814671,0.385878,0.654498,0.00007,notBlood
1,0.837758,26.022725,0.387521,0.044329,0.000032,notBlood
1,0.95661,19.192156,0.387521,0.190352,0.000047,notBlood
1,0.893609,25.449705,0.385878,0.396349,0.000034,notBlood
0.978723,0.745222,28.8005,0.392447,0.405476,0.00028,notBlood
1,1,17.409089,0.385878,0.499348,0.000026,notBlood
1,0.986616,32.400209,0.387521,0.602347,0.000081,notBlood
0.893939,0.675053,31.604197,0.400657,0.614081,0.000499,notBlood
1,1,26.809297,0.390805,0.923077,0.000192,notBlood
0.944444,0.655037,28.406624,0.403941,0.116037,0.000324,notBlood
0.8,0.614356,21.713385,0.387521,0.183833,0.000023,notBlood
1,0.872665,17.66805,0.387521,0.198175,0.000021,notBlood
1,1,27.823529,0.389163,0.232073,0.00007,notBlood
1,1,27.480019,0.392447,0.255541,0.000216,notBlood
1,1,33.607606,0.392447,0.269883,0.000143,notBlood
1,1,28.373938,0.390805,0.565841,0.000081,notBlood
1,1,26.724017,0.390805,0.994785,0.000092,notBlood
1,0.869645,22.130239,0.390805,0.3103,0.000043,notBlood
1,1,27.655423,0.395731,0.342894,0.000213,notBlood
1,0.973894,25.130212,0.390805,0.387223,0.000066,notBlood
1,1,28.364114,0.395731,0.578879,0.000226,notBlood
1,1,33.627487,0.392447,0.633638,0.000094,notBlood
1,1,29.324325,0.392447,0.739244,0.000117,notBlood
1,1,25.20146,0.394089,0.753585,0.000203,notBlood
1,1,25.221784,0.394089,0.813559,0.000192,notBlood
1,0.966644,18.972107,0.389163,0.825293,0.000028,notBlood
0.964286,0.633127,27.768704,0.400657,0.859192,0.000337,notBlood
1,1,20.218591,0.392447,0.872229,0.000117,notBlood
1,1,29.750568,0.402299,0.541069,0.000538,notBlood
1,0.997331,27.020385,0.392447,0.591917,0.000075,notBlood
1,1,26.439587,0.397373,0.645372,0.000175,notBlood
1,0.961712,21.860772,0.392447,0.784876,0.000032,notBlood
1,0.93266,25.077719,0.392447,0.122555,0.000041,notBlood
1,0.837758,22.89687,0.392447,0.204694,0.000032,notBlood
1,1,25.951686,0.395731,0.495437,0.000064,notBlood
1,1,27.978089,0.400657,0.771838,0.00035,notBlood
1,1,28.40368,0.397373,0.195567,0.000092,notBlood
1,0.973894,22.763408,0.395731,0.371578,0.000066,notBlood
1,0.893609,20.349198,0.394089,0.556714,0.000034,notBlood
1,1,25.025508,0.397373,0.833116,0.000102,notBlood
1,0.753982,10.656245,0.394089,0.933507,0.000013,notBlood
1,1,21.461349,0.397373,0.185137,0.000077,notBlood
1,1,18.559963,0.395731,0.895698,0.000038,notBlood
0.945946,0.71598,30.009282,0.402299,0.237288,0.000166,notBlood
1,0.973894,26.403733,0.399015,0.380704,0.000066,notBlood
0.944444,0.620562,27.523782,0.403941,0.205997,0.000137,notBlood
0.896552,0.575274,32.586562,0.412151,0.52412,0.000329,notBlood
1,0.981748,18.53753,0.399015,0.599739,0.000043,notBlood
1,0.942478,22.576807,0.400657,0.881356,0.000064,notBlood
1,0.930842,15.659573,0.399015,0.889179,0.000013,notBlood
1,0.981748,24.385748,0.402299,0.912647,0.000096,notBlood
1,0.93266,30.444628,0.402299,0.104302,0.000041,notBlood
0.854545,0.602355,30.111533,0.412151,0.361147,0.00031,notBlood
1,0.883573,17.155786,0.400657,0.363755,0.000038,notBlood
1,1,28.112309,0.405583,0.441982,0.000177,notBlood
1,1,29.693401,0.407225,0.56193,0.000201,notBlood
0.833333,0.523599,15.659573,0.400657,0.78618,0.000013,notBlood
1,1,18.48895,0.402299,0.843546,0.000045,notBlood
1,1,26.034032,0.403941,0.388527,0.000051,notBlood
1,1,27.540166,0.412151,0.501956,0.000414,notBlood
1,0.969627,20.526042,0.403941,0.722295,0.000053,notBlood
1,1,25.120709,0.403941,0.732725,0.000085,notBlood
1,0.785398,12.666667,0.402299,0.9309,0.000019,notBlood
1,0.966644,24.229144,0.405583,0.972621,0.000111,notBlood
1,1,23.709479,0.407225,0.994785,0.000166,notBlood
0.671053,0.333413,28.288063,0.426929,0.260756,0.001308,notBlood
1,1,28.841482,0.408867,0.398957,0.000126,notBlood
1,1,29.2836,0.410509,0.590613,0.000239,notBlood
0.831461,0.640931,28.445133,0.423645,0.624511,0.000862,notBlood
1,1,23.990117,0.410509,0.744459,0.000201,notBlood
1,0.95661,25.169508,0.405583,0.792699,0.000047,notBlood
1,0.997708,30.078431,0.405583,0.804433,0.00009,notBlood
1,0.961712,10.487241,0.403941,0.868318,0.000032,notBlood
1,1,24.09939,0.408867,0.900913,0.000143,notBlood
1,0.93266,23.468845,0.405583,0.921773,0.000041,notBlood
0.780303,0.419744,28.23022,0.43514,0.292047,0.001242,notBlood
1,0.95661,21.71072,0.407225,0.374185,0.000047,notBlood
1,1,33.227494,0.410509,0.413299,0.000209,notBlood
0.946429,0.641141,27.611928,0.417077,0.82399,0.000342,notBlood
1,1,18.608086,0.407225,0.850065,0.000049,notBlood
1,1,26.741677,0.410509,0.757497,0.000077,notBlood
1,0.939867,24.827305,0.408867,0.889179,0.000058,notBlood
1,0.897598,21.6471,0.407225,0.983051,0.00003,notBlood
1,1,31.922361,0.415435,0.01043,0.000226,notBlood
1,1,27.075928,0.415435,0.185137,0.000243,notBlood
1,0.879646,20.314868,0.408867,0.194263,0.000015,notBlood
1,1,33.125702,0.412151,0.336375,0.000111,notBlood
1,0.930842,23.577296,0.408867,0.380704,0.000013,notBlood
1,1,30.600107,0.413793,0.65189,0.000192,notBlood
1,1,26.732317,0.410509,0.784876,0.000073,notBlood
1,0.872665,14.015705,0.408867,0.812256,0.000021,notBlood
1,0.762246,30.114455,0.420361,0.837027,0.000228,notBlood
1,0.981748,12.026637,0.410509,0.281617,0.000011,notBlood
0.838384,0.614151,29.092966,0.43514,0.469361,0.001022,notBlood
1,0.93266,31.280697,0.412151,0.573664,0.000041,notBlood
1,0.775702,19.943921,0.410509,0.842243,0.000011,notBlood
1,1,24.92107,0.417077,0.876141,0.000312,notBlood
1,0.986616,25.737972,0.413793,0.9309,0.000081,notBlood
1,0.95661,30.874613,0.412151,0.104302,0.000047,notBlood
0.935065,0.426015,28.55966,0.425287,0.225554,0.000429,notBlood
1,0.785398,32.059167,0.420361,0.434159,0.000418,notBlood
1,1,31.958142,0.413793,0.45502,0.000083,notBlood
1,0.897598,17.331256,0.413793,0.617992,0.00003,notBlood
0.962963,0.887748,27.723403,0.423645,0.714472,0.00044,notBlood
0.886364,0.642598,31.112554,0.422003,0.143416,0.000211,notBlood
1,0.980726,28.974643,0.418719,0.160365,0.00016,notBlood
1,1,30.597976,0.422003,0.32073,0.000314,notBlood
0.918367,0.628057,33.056248,0.420361,0.384615,0.000256,notBlood
0.924242,0.669283,27.378685,0.423645,0.917862,0.000495,notBlood
1,1,27.42854,0.425287,0.947849,0.000497,notBlood
1,1,28.999976,0.417077,0.966102,0.000098,notBlood
1,0.973894,21.895219,0.417077,0.127771,0.000066,notBlood
0.560694,0.205318,29.688825,0.43514,0.199478,0.001044,notBlood
0.967742,0.614588,25.861525,0.422003,0.239896,0.0001,notBlood
0.955556,0.757085,30.31512,0.423645,0.34811,0.00026,notBlood
1,0.830834,20.915007,0.415435,0.376793,0.000017,notBlood
1,0.837758,21.949842,0.415435,0.663625,0.000032,notBlood
1,0.965097,26.29321,0.417077,0.795306,0.000102,notBlood
1,1,28.06516,0.423645,0.809648,0.000243,notBlood
1,1,33.935831,0.420361,0.732725,0.000115,notBlood
1,1,23.385919,0.420361,0.766623,0.000075,notBlood
1,0.981748,21.894006,0.417077,0.77575,0.000043,notBlood
1,1,31.444449,0.418719,0.850065,0.000066,notBlood
1,1,27.618644,0.422003,0.97914,0.000181,notBlood
0.901639,0.543721,28.027675,0.426929,0.101695,0.000344,notBlood
1,1,32.623482,0.426929,0.554107,0.000267,notBlood
1,1,23.657202,0.420361,0.580183,0.000047,notBlood
1,1,22.393345,0.423645,0.89309,0.000141,notBlood
1,1,31.942393,0.425287,0.401565,0.000134,notBlood
1,0.883573,29.939084,0.420361,0.487614,0.000038,notBlood
1,1,30.689717,0.423645,0.569752,0.000132,notBlood
1,1,25.063151,0.426929,0.172099,0.000145,notBlood
1,0.959931,26.514147,0.425287,0.601043,0.000094,notBlood
0.931818,0.713998,26.914471,0.428571,0.753585,0.000235,notBlood
1,1,22.922557,0.425287,0.784876,0.000107,notBlood
1,1,27.397351,0.426929,0.993481,0.000145,notBlood
1,0.93266,24.812092,0.425287,0.661017,0.000041,notBlood
0.916667,0.610865,11.593453,0.423645,0.667536,0.000015,notBlood
1,1,26.338376,0.426929,0.002608,0.000055,notBlood
1,0.913127,30.775023,0.426929,0.121252,0.000045,notBlood
1,1,30.21275,0.430213,0.132986,0.000158,notBlood
0.945455,0.685438,28.084855,0.433498,0.517601,0.000352,notBlood
1,0.872665,18.107733,0.425287,0.588005,0.000021,notBlood
1,0.870247,27.835632,0.425287,0.677966,0.000053,notBlood
1,0.966644,21.004085,0.425287,0.741851,0.000028,notBlood
1,1,20.487706,0.425287,0.859192,0.000034,notBlood
1,0.965097,30.047156,0.428571,0.336375,0.000102,notBlood
1,1,29.268094,0.431856,0.414602,0.000216,notBlood
1,0.726057,27.499543,0.426929,0.45502,0.000028,notBlood
1,0.76937,33.432664,0.426929,0.642764,0.000026,notBlood
1,1,26.988801,0.431856,0.538462,0.000117,notBlood
1,1,26.671916,0.433498,0.65189,0.000169,notBlood
1,1,29.173444,0.430213,0.773142,0.000068,notBlood
1,1,24.522776,0.43514,0.850065,0.000233,notBlood
0.894737,0.678793,31.370705,0.43514,0.361147,0.000166,notBlood
1,0.959931,21.641711,0.430213,0.36897,0.000023,notBlood
1,1,30.97629,0.433498,0.383312,0.000083,notBlood
1,1,27.277035,0.436782,0.496741,0.000224,notBlood
1,1,26.996377,0.436782,0.580183,0.000222,notBlood
0.794872,0.541155,29.163002,0.441708,0.674055,0.000559,notBlood
1,1,27.02072,0.433498,0.79661,0.000139,notBlood
1,0.753982,8.706639,0.430213,0.902216,0.000013,notBlood
1,1,26.506929,0.438424,0.966102,0.000288,notBlood
1,1,22.405908,0.43514,0.071708,0.000077,notBlood
1,1,23.981682,0.431856,0.393742,0.000034,notBlood
1,1,23.641364,0.436782,0.439374,0.000147,notBlood
1,1,20.74428,0.431856,0.591917,0.000049,notBlood
1,1,27.657373,0.436782,0.636245,0.000169,notBlood
1,0.830834,10.700467,0.431856,0.72751,0.000017,notBlood
1,0.879646,11.938619,0.430213,0.765319,0.000015,notBlood
1,1,25.55473,0.440066,0.868318,0.000337,notBlood
1,1,28.427371,0.43514,0.883963,0.000079,notBlood
1,1,16.02939,0.43514,0.054759,0.000038,notBlood
1,1,29.008619,0.43514,0.736636,0.000068,notBlood
1,0.568848,20.742286,0.440066,0.164276,0.00007,notBlood
1,0.743572,12.868566,0.43514,0.374185,0.000021,notBlood
1,0.908725,24.512954,0.438424,0.428944,0.000075,notBlood
1,1,27.799303,0.438424,0.601043,0.0001,notBlood
1,1,28.292985,0.444992,0.70013,0.000421,notBlood
1,0.753982,8.434387,0.43514,0.744459,0.000013,notBlood
1,0.959931,14.455975,0.43514,0.831812,0.000023,notBlood
0.9375,0.641204,26.111254,0.44335,0.902216,0.000446,notBlood
0.924528,0.599464,26.983548,0.44335,0.988266,0.000286,notBlood
1,1,20.566856,0.438424,0.122555,0.000055,notBlood
0.956522,0.694832,29.521573,0.44335,0.149935,0.00025,notBlood
1,1,29.466831,0.441708,0.237288,0.000162,notBlood
1,0.949459,23.139116,0.438424,0.271186,0.000036,notBlood
1,1,30.757289,0.444992,0.312907,0.000284,notBlood
1,1,31.69639,0.441708,0.328553,0.000124,notBlood
0.833333,0.45234,30.617668,0.454844,0.389831,0.000467,notBlood
0.871795,0.660953,27.751092,0.449918,0.552803,0.000683,notBlood
1,0.753982,9.979145,0.436782,0.767927,0.000013,notBlood
1,1,19.502849,0.438424,0.80704,0.000038,notBlood
1,1,20.617611,0.436782,0.814863,0.000041,notBlood
1,0.879646,9.542601,0.436782,0.839635,0.000015,notBlood
1,0.930842,15.509853,0.43514,0.906128,0.000013,notBlood
1,0.726057,13.838887,0.438424,0.046936,0.000028,notBlood
1,1,27.554491,0.440066,0.114733,0.000047,notBlood
1,1,29.094725,0.444992,0.722295,0.000231,notBlood
0.77451,0.449317,27.793829,0.45156,0.790091,0.000794,notBlood
1,0.892057,27.820244,0.440066,0.924381,0.000049,notBlood
1,0.740078,32.172937,0.45156,0.172099,0.000211,notBlood
1,0.969627,20.54443,0.441708,0.338983,0.000053,notBlood
1,0.76937,23.349994,0.441708,0.756193,0.000026,notBlood
1,1,23.122659,0.448276,0.936115,0.000292,notBlood
1,1,23.757585,0.444992,0.349413,0.000115,notBlood
1,0.949459,22.06643,0.441708,0.52412,0.000036,notBlood
1,1,20.109155,0.44335,0.531943,0.000062,notBlood
1,1,14.4729,0.441708,0.591917,0.000034,notBlood
1,1,28.429043,0.449918,0.82399,0.000324,notBlood
1,0.965097,30.575271,0.448276,0.131682,0.000102,notBlood
1,0.7049,29.428038,0.449918,0.375489,0.000173,notBlood
1,1,28.077263,0.446634,0.765319,0.000083,notBlood
1,0.981748,4.71593,0.44335,0.955671,0.000011,notBlood
0.959184,0.638524,30.804043,0.449918,0.414602,0.00026,notBlood
1,0.879646,14.38111,0.44335,0.657106,0.000015,notBlood
1,1,29.287964,0.453202,0.740548,0.000333,notBlood
1,0.879646,11.115351,0.444992,0.812256,0.000015,notBlood
1,1,22.014858,0.446634,0.88266,0.000062,notBlood
0.589286,0.192342,27.893887,0.482759,0.066493,0.000922,notBlood
1,1,28.738495,0.453202,0.362451,0.000239,notBlood
1,0.930842,16.285645,0.446634,0.432855,0.000013,notBlood
1,1,33.660148,0.45156,0.505867,0.000164,notBlood
0.938462,0.657318,31.037064,0.453202,0.637549,0.000472,notBlood
1,1,27.28785,0.449918,0.118644,0.000081,notBlood
1,1,31.137687,0.453202,0.453716,0.00016,notBlood
1,1,24.425589,0.448276,0.517601,0.000034,notBlood
1,0.833484,21.377974,0.448276,0.607562,0.000028,notBlood
1,1,25.167196,0.45156,0.840939,0.000149,notBlood
1,1,26.27844,0.453202,0.85528,0.000137,notBlood
0.923077,0.669215,19.810834,0.449918,0.440678,0.000019,notBlood
1,1,28.042445,0.45156,0.490222,0.000055,notBlood
0.941176,0.594257,31.079322,0.463054,0.574967,0.000263,notBlood
1,1,30.164269,0.45156,0.585398,0.000055,notBlood
0.888889,0.632973,29.272443,0.456486,0.601043,0.000218,notBlood
1,1,37.673963,0.453202,0.245111,0.000085,notBlood
0.768657,0.275038,29.634846,0.487685,0.327249,0.000839,notBlood
1,0.826163,19.685055,0.45156,0.397653,0.000041,notBlood
0.785714,0.496885,28.564014,0.466338,0.520209,0.000596,notBlood
0.833333,0.607303,25.521439,0.466338,0.950456,0.000728,notBlood
1,1,27.580296,0.454844,0.972621,0.0001,notBlood
1,0.698132,17.661752,0.45156,0.142112,0.000017,notBlood
0.670732,0.202774,28.369435,0.471264,0.19296,0.000926,notBlood
1,0.669215,14.696938,0.453202,0.324641,0.000019,notBlood
1,1,30.237585,0.454844,0.615385,0.000068,notBlood
1,0.961712,24.118227,0.453202,0.657106,0.000032,notBlood
0.97561,0.725127,29.990298,0.463054,0.983051,0.000207,notBlood
1,1,26.887851,0.454844,0.160365,0.000049,notBlood
0.666667,0.369579,29.009098,0.472906,0.238592,0.001144,notBlood
1,1,28.982289,0.458128,0.431551,0.000109,notBlood
1,1,29.033481,0.458128,0.667536,0.000132,notBlood
1,1,28.878188,0.458128,0.756193,0.000128,notBlood
1,1,22.806164,0.456486,0.876141,0.000068,notBlood
